epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1040.11,1.07264,0.60926,0.88153,0.65865,0.78299,0.77803,0.52095,1.13504,0.65276,0.91017,0.0007525,0.0007525,0.0007525
82,1052.01,1.13202,0.62897,0.89007,0.92688,0.63376,0.73429,0.47123,1.14957,0.64006,0.91721,0.000746281,0.000746281,0.000746281
83,1064.52,1.09407,0.6135,0.88384,0.73485,0.82333,0.86674,0.52943,1.14317,0.63831,0.91045,0.000740063,0.000740063,0.000740063
84,1077.13,1.06841,0.58976,0.87985,0.94149,0.65281,0.77766,0.51975,1.13038,0.62167,0.91633,0.000733844,0.000733844,0.000733844
85,1089.7,1.07966,0.60244,0.88025,0.96164,0.66268,0.84264,0.56256,1.14074,0.63354,0.91986,0.000727625,0.000727625,0.000727625
86,1102.31,1.06591,0.59578,0.88429,0.78045,0.82842,0.79587,0.49984,1.13545,0.64881,0.91449,0.000721406,0.000721406,0.000721406
87,1114.68,1.06022,0.59671,0.87758,0.76492,0.83036,0.80492,0.53374,1.15846,0.63508,0.92116,0.000715188,0.000715188,0.000715188
88,1126.25,1.0825,0.59556,0.87561,0.6903,0.79751,0.77778,0.52318,1.12532,0.63176,0.91548,0.000708969,0.000708969,0.000708969
89,1138.23,1.05688,0.58157,0.87346,0.69095,0.91435,0.82056,0.53145,1.16548,0.63918,0.92021,0.00070275,0.00070275,0.00070275
90,1150.78,1.07661,0.58932,0.87667,0.73124,0.83616,0.80694,0.51857,1.13802,0.62529,0.91882,0.000696531,0.000696531,0.000696531
91,1163.64,1.07809,0.59443,0.87007,0.66746,0.81736,0.77314,0.51191,1.12765,0.63627,0.91066,0.000690313,0.000690313,0.000690313
92,1176.24,1.04586,0.58459,0.86949,0.73632,0.78692,0.77822,0.53574,1.12402,0.63307,0.91212,0.000684094,0.000684094,0.000684094
93,1188.81,1.05451,0.58174,0.87423,0.7115,0.79115,0.87048,0.56322,1.11953,0.61723,0.91399,0.000677875,0.000677875,0.000677875
94,1201.66,1.05117,0.58426,0.87314,0.845,0.78597,0.86312,0.53612,1.13402,0.63353,0.91398,0.000671656,0.000671656,0.000671656
95,1213.19,1.0447,0.5707,0.87156,0.70546,0.91857,0.83929,0.53187,1.12322,0.62327,0.91723,0.000665438,0.000665438,0.000665438
96,1225.13,1.05455,0.58382,0.87853,0.65582,0.91478,0.822,0.55174,1.12763,0.62455,0.91347,0.000659219,0.000659219,0.000659219
97,1237.67,1.04721,0.57835,0.87347,0.96702,0.64954,0.83672,0.54149,1.12205,0.6221,0.90854,0.000653,0.000653,0.000653
98,1250.25,1.01822,0.56935,0.87144,0.63311,0.84441,0.80714,0.53738,1.11594,0.62188,0.90649,0.000646781,0.000646781,0.000646781
