epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,696.332,0.87815,0.45893,0.8385,0.86925,0.66713,0.72375,0.51393,0.96222,0.50213,0.88577,0.000718072,0.000718072,0.000718072
102,702.826,0.87409,0.45592,0.84643,0.79616,0.67694,0.76291,0.50834,0.94538,0.47142,0.88492,0.000710963,0.000710963,0.000710963
103,709.394,0.86475,0.4536,0.84256,0.68779,0.62358,0.70415,0.51724,0.93101,0.49521,0.88528,0.000703854,0.000703854,0.000703854
104,716.159,0.85445,0.44865,0.84107,0.90452,0.76507,0.7941,0.57321,0.93861,0.48849,0.88742,0.000696745,0.000696745,0.000696745
105,722.814,0.84153,0.4354,0.83373,0.65226,0.72337,0.70108,0.51279,0.96473,0.48991,0.88977,0.000689635,0.000689635,0.000689635
106,729.622,0.8686,0.45901,0.83858,0.6645,0.74264,0.69721,0.45068,0.96709,0.51225,0.90161,0.000682526,0.000682526,0.000682526
107,736.201,0.86036,0.45131,0.84027,0.7436,0.73862,0.72743,0.48076,0.96056,0.49095,0.89505,0.000675417,0.000675417,0.000675417
108,742.863,0.84378,0.45236,0.83951,0.827,0.69196,0.76536,0.53871,0.93857,0.47025,0.88869,0.000668308,0.000668308,0.000668308
109,749.478,0.85568,0.44523,0.843,0.7584,0.78239,0.771,0.55073,0.9519,0.46944,0.88874,0.000661198,0.000661198,0.000661198
110,756.385,0.82646,0.44121,0.82942,0.71214,0.826,0.74844,0.49095,0.95229,0.47622,0.893,0.000654089,0.000654089,0.000654089
111,762.817,0.82049,0.43818,0.83591,0.5839,0.72879,0.61809,0.46182,0.94293,0.48912,0.88453,0.00064698,0.00064698,0.00064698
112,769.593,0.81355,0.43106,0.82804,0.66564,0.72672,0.65074,0.49527,0.94594,0.4836,0.88578,0.00063987,0.00063987,0.00063987
113,776.096,0.83043,0.43688,0.83691,0.9378,0.6573,0.69079,0.45076,0.96241,0.48115,0.88925,0.000632761,0.000632761,0.000632761
114,782.816,0.83014,0.44649,0.83615,0.90659,0.75629,0.81235,0.54487,0.9553,0.48549,0.88684,0.000625652,0.000625652,0.000625652
115,789.348,0.82044,0.43262,0.82601,0.63111,0.72739,0.68119,0.50916,0.9739,0.4758,0.89815,0.000618543,0.000618543,0.000618543
116,795.997,0.85378,0.43295,0.83862,0.57736,0.6977,0.68346,0.48107,0.94353,0.49296,0.88477,0.000611433,0.000611433,0.000611433
117,802.556,0.82351,0.42877,0.83937,0.80141,0.82062,0.75772,0.52233,0.9501,0.48209,0.88612,0.000604324,0.000604324,0.000604324
118,809.275,0.82466,0.43347,0.83839,0.66756,0.77768,0.7526,0.53345,0.94992,0.48254,0.88758,0.000597215,0.000597215,0.000597215
119,815.79,0.8254,0.43628,0.83174,0.84382,0.72573,0.7699,0.52361,0.94807,0.49561,0.886,0.000590106,0.000590106,0.000590106
120,822.445,0.83994,0.44264,0.84132,0.63212,0.64539,0.67047,0.51721,0.94855,0.4851,0.88808,0.000582996,0.000582996,0.000582996
121,829.01,0.83672,0.43335,0.83238,0.71165,0.7413,0.77741,0.52127,0.95551,0.48324,0.88708,0.000575887,0.000575887,0.000575887
122,835.786,0.80044,0.41493,0.83894,0.89809,0.7377,0.80868,0.5601,0.93611,0.45838,0.88299,0.000568778,0.000568778,0.000568778
123,842.438,0.82936,0.42661,0.83857,0.82304,0.69368,0.82399,0.59251,0.94398,0.46237,0.88358,0.000561668,0.000561668,0.000561668
124,849.078,0.83135,0.43678,0.83841,0.78958,0.68403,0.76637,0.52873,0.94781,0.47974,0.88251,0.000554559,0.000554559,0.000554559
125,855.85,0.8128,0.42796,0.83231,0.65269,0.81888,0.70922,0.50513,0.93973,0.47547,0.88119,0.00054745,0.00054745,0.00054745
126,862.518,0.80557,0.41742,0.82893,0.59049,0.74052,0.69008,0.48179,0.93652,0.50563,0.88792,0.000540341,0.000540341,0.000540341
127,869.175,0.80627,0.42091,0.82787,0.93824,0.75434,0.86824,0.58791,0.95704,0.4735,0.88896,0.000533231,0.000533231,0.000533231
128,875.746,0.82163,0.43087,0.83537,0.742,0.81634,0.78032,0.56445,0.93415,0.46915,0.88554,0.000526122,0.000526122,0.000526122
129,882.506,0.81379,0.42456,0.83705,0.69057,0.91064,0.76045,0.53231,0.92823,0.46862,0.88246,0.000519013,0.000519013,0.000519013
130,889.056,0.79368,0.41486,0.83474,0.74734,0.67434,0.76459,0.53735,0.95518,0.47212,0.88483,0.000511904,0.000511904,0.000511904
131,895.774,0.81451,0.41911,0.83211,0.67086,0.80732,0.74977,0.52853,0.93449,0.47241,0.88448,0.000504794,0.000504794,0.000504794
132,902.342,0.80979,0.41992,0.83302,0.83468,0.63493,0.70435,0.54089,0.93523,0.47237,0.88099,0.000497685,0.000497685,0.000497685
133,909.065,0.80391,0.41657,0.83508,0.93914,0.60319,0.66296,0.4719,0.93048,0.47035,0.87872,0.000490576,0.000490576,0.000490576
134,915.724,0.79766,0.42329,0.83287,0.57362,0.6406,0.68042,0.47296,0.93993,0.47574,0.88552,0.000483466,0.000483466,0.000483466
135,922.601,0.78849,0.41631,0.82863,0.94688,0.65529,0.68493,0.4581,0.91469,0.46666,0.87693,0.000476357,0.000476357,0.000476357
136,929.127,0.78921,0.41633,0.83238,0.68488,0.74398,0.71054,0.47744,0.92574,0.4575,0.88118,0.000469248,0.000469248,0.000469248
137,935.85,0.78892,0.41472,0.82708,0.88836,0.7329,0.75429,0.52463,0.92961,0.46593,0.88245,0.000462139,0.000462139,0.000462139
138,942.495,0.79303,0.40005,0.82948,0.74828,0.733,0.70064,0.46397,0.9341,0.47317,0.8838,0.000455029,0.000455029,0.000455029
139,949.19,0.77336,0.40152,0.83364,0.61868,0.64269,0.61497,0.46313,0.93048,0.45822,0.88561,0.00044792,0.00044792,0.00044792
140,955.833,0.79511,0.41356,0.83223,0.66401,0.68666,0.65838,0.48077,0.9474,0.47565,0.88217,0.000440811,0.000440811,0.000440811
141,962.362,0.78825,0.41474,0.83672,0.68971,0.73749,0.70247,0.47302,0.92198,0.45884,0.87942,0.000433702,0.000433702,0.000433702
142,969.105,0.76854,0.40495,0.82779,0.87792,0.68269,0.69517,0.50379,0.94458,0.47115,0.88777,0.000426592,0.000426592,0.000426592
143,975.923,0.76997,0.40326,0.82333,0.66627,0.64111,0.65044,0.48374,0.93229,0.46912,0.88047,0.000419483,0.000419483,0.000419483
144,982.628,0.76131,0.39252,0.8208,0.72367,0.67959,0.74406,0.50768,0.92809,0.46909,0.88164,0.000412374,0.000412374,0.000412374
145,989.23,0.77761,0.39594,0.82497,0.6868,0.69136,0.66327,0.48876,0.92632,0.47329,0.8797,0.000405264,0.000405264,0.000405264
146,996.055,0.77151,0.40066,0.82333,0.84996,0.72975,0.77945,0.52811,0.94328,0.45854,0.88563,0.000398155,0.000398155,0.000398155
147,1002.64,0.7593,0.3941,0.8297,0.87956,0.6818,0.7422,0.50748,0.94041,0.46794,0.88607,0.000391046,0.000391046,0.000391046
148,1009.31,0.75896,0.39296,0.82394,0.87518,0.67017,0.7,0.49096,0.9467,0.47808,0.89089,0.000383937,0.000383937,0.000383937
149,1015.93,0.76249,0.40414,0.833,0.77875,0.62299,0.64449,0.48802,0.92527,0.46407,0.88084,0.000376827,0.000376827,0.000376827
150,1022.73,0.77726,0.40376,0.83031,0.89591,0.67401,0.69811,0.4831,0.93601,0.45884,0.88609,0.000369718,0.000369718,0.000369718
151,1029.37,0.77257,0.40223,0.82636,0.8732,0.67696,0.70577,0.5002,0.93453,0.46623,0.88868,0.000362609,0.000362609,0.000362609
152,1036.19,0.76888,0.40269,0.82775,0.75027,0.71427,0.67466,0.51472,0.94225,0.45642,0.88898,0.000355499,0.000355499,0.000355499
153,1042.71,0.74617,0.3854,0.81804,0.74237,0.63289,0.68632,0.50561,0.93537,0.46483,0.88772,0.00034839,0.00034839,0.00034839
154,1049.47,0.76158,0.39583,0.82143,0.7588,0.6393,0.63377,0.48436,0.93824,0.47086,0.88546,0.000341281,0.000341281,0.000341281
155,1056.12,0.75402,0.3864,0.82188,0.70458,0.63669,0.62487,0.46918,0.91823,0.44922,0.87711,0.000334172,0.000334172,0.000334172
156,1062.78,0.76545,0.39211,0.82517,0.72667,0.69431,0.7175,0.48204,0.91932,0.45202,0.87829,0.000327062,0.000327062,0.000327062
157,1069.54,0.74327,0.39687,0.82176,0.8524,0.63281,0.65433,0.49862,0.93313,0.45213,0.88234,0.000319953,0.000319953,0.000319953
158,1076.21,0.74843,0.38877,0.82553,0.86852,0.67491,0.71363,0.50559,0.92813,0.46672,0.88121,0.000312844,0.000312844,0.000312844
159,1082.99,0.75055,0.38942,0.8195,0.77298,0.67628,0.70516,0.48925,0.93673,0.46285,0.8869,0.000305735,0.000305735,0.000305735
160,1089.64,0.73619,0.38119,0.81976,0.90043,0.67791,0.74424,0.50997,0.93599,0.45414,0.88529,0.000298625,0.000298625,0.000298625
161,1096.3,0.73022,0.38613,0.81749,0.83217,0.67846,0.73055,0.50604,0.93295,0.45977,0.88718,0.000291516,0.000291516,0.000291516
162,1103,0.74293,0.3946,0.81955,0.7691,0.63132,0.69592,0.51159,0.92399,0.45675,0.88387,0.000284407,0.000284407,0.000284407
163,1109.84,0.72852,0.37868,0.82101,0.77519,0.63133,0.67774,0.49611,0.9324,0.45347,0.88591,0.000277297,0.000277297,0.000277297
164,1116.48,0.72528,0.3745,0.82127,0.86319,0.67749,0.74053,0.52172,0.92889,0.44696,0.88386,0.000270188,0.000270188,0.000270188
165,1123.18,0.73647,0.38563,0.81636,0.83768,0.64004,0.67421,0.50721,0.93143,0.45457,0.88887,0.000263079,0.000263079,0.000263079
166,1129.78,0.73909,0.38026,0.81585,0.81591,0.73882,0.75641,0.52422,0.92804,0.4518,0.88826,0.00025597,0.00025597,0.00025597
167,1136.47,0.72859,0.37718,0.8239,0.82092,0.62214,0.65274,0.49364,0.9206,0.45575,0.88602,0.00024886,0.00024886,0.00024886
168,1143.07,0.71859,0.36984,0.81886,0.79727,0.63313,0.67761,0.50904,0.93735,0.45261,0.89024,0.000241751,0.000241751,0.000241751
169,1149.79,0.74403,0.37925,0.81585,0.84043,0.63761,0.65433,0.49934,0.93211,0.45524,0.88923,0.000234642,0.000234642,0.000234642
170,1156.38,0.71428,0.36966,0.81986,0.80604,0.62748,0.66908,0.51705,0.91783,0.45714,0.88916,0.000227533,0.000227533,0.000227533
171,1163.12,0.72684,0.37691,0.82066,0.74356,0.60087,0.68814,0.51952,0.92389,0.45079,0.88544,0.000220423,0.000220423,0.000220423
172,1169.68,0.71338,0.37163,0.81723,0.8124,0.63163,0.67954,0.52604,0.91036,0.45291,0.88034,0.000213314,0.000213314,0.000213314
173,1176.36,0.71413,0.36591,0.81551,0.82645,0.6236,0.65877,0.50327,0.91434,0.45475,0.88407,0.000206205,0.000206205,0.000206205
