epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,1011.76,1.11592,0.60894,0.88311,0.96993,0.62568,0.66489,0.43986,1.16794,0.61619,0.90666,0.000758719,0.000758719,0.000758719
81,1023.89,1.07551,0.59268,0.8772,0.96708,0.62778,0.69217,0.44371,1.19845,0.62943,0.91277,0.0007525,0.0007525,0.0007525
82,1035.68,1.13951,0.61341,0.88413,0.95451,0.62627,0.66683,0.43404,1.12983,0.61346,0.90226,0.000746281,0.000746281,0.000746281
83,1048.01,1.09707,0.59827,0.88132,0.6497,0.71893,0.76331,0.51212,1.12143,0.606,0.90393,0.000740063,0.000740063,0.000740063
84,1060.56,1.04494,0.5815,0.87701,0.95944,0.71075,0.76233,0.50862,1.13871,0.61168,0.91093,0.000733844,0.000733844,0.000733844
85,1072.91,1.06846,0.57354,0.88077,0.97021,0.70484,0.76382,0.51819,1.16294,0.60765,0.90754,0.000727625,0.000727625,0.000727625
86,1085.46,1.07857,0.58301,0.88181,0.97095,0.70604,0.73334,0.44228,1.12336,0.60063,0.90356,0.000721406,0.000721406,0.000721406
87,1096.91,1.07853,0.58624,0.88349,0.95833,0.71655,0.73222,0.52309,1.14846,0.60156,0.90754,0.000715188,0.000715188,0.000715188
88,1108.38,1.07335,0.58185,0.88343,0.96769,0.63633,0.68686,0.47677,1.13106,0.5937,0.90298,0.000708969,0.000708969,0.000708969
89,1120.71,1.07019,0.57443,0.87744,0.93729,0.63629,0.7294,0.49111,1.14505,0.59853,0.90123,0.00070275,0.00070275,0.00070275
90,1132.98,1.04383,0.56099,0.8738,0.9651,0.7179,0.77297,0.54299,1.20865,0.60619,0.91169,0.000696531,0.000696531,0.000696531
91,1145.71,1.06803,0.57269,0.86957,0.94351,0.71787,0.74026,0.494,1.14448,0.59416,0.90604,0.000690313,0.000690313,0.000690313
92,1158.11,1.05694,0.56445,0.87648,0.96594,0.71246,0.74337,0.52935,1.12904,0.60015,0.90467,0.000684094,0.000684094,0.000684094
93,1170.04,1.03788,0.56338,0.87282,0.97713,0.63411,0.71881,0.49449,1.13219,0.59834,0.90209,0.000677875,0.000677875,0.000677875
94,1181.4,1.04331,0.56516,0.8742,0.94688,0.70633,0.73436,0.48077,1.10613,0.58476,0.89718,0.000671656,0.000671656,0.000671656
95,1193.67,1.03767,0.56471,0.86933,0.965,0.62401,0.71941,0.48546,1.12894,0.59119,0.90344,0.000665438,0.000665438,0.000665438
96,1206.02,1.03552,0.55825,0.87797,0.94785,0.63826,0.67227,0.44627,1.1342,0.60394,0.90342,0.000659219,0.000659219,0.000659219
97,1218.46,1.05691,0.57011,0.87236,0.97601,0.70365,0.73816,0.49635,1.11471,0.58255,0.89945,0.000653,0.000653,0.000653
98,1231,1.02801,0.55689,0.86994,0.97907,0.7167,0.73268,0.46582,1.12698,0.59043,0.90022,0.000646781,0.000646781,0.000646781
99,1243.7,1.05332,0.57508,0.87265,0.97546,0.71043,0.73594,0.47881,1.16048,0.59796,0.90773,0.000640562,0.000640562,0.000640562
100,1255.92,1.02676,0.56125,0.87581,0.70323,0.72515,0.74767,0.46639,1.13809,0.59492,0.90524,0.000634344,0.000634344,0.000634344
101,1267.42,1.03168,0.55595,0.86926,0.96859,0.71941,0.74047,0.48888,1.12496,0.58798,0.90199,0.000628125,0.000628125,0.000628125
102,1279.92,1.02216,0.54979,0.87099,0.96763,0.72616,0.73658,0.47622,1.11588,0.5809,0.89957,0.000621906,0.000621906,0.000621906
103,1292.75,1.02695,0.55506,0.86803,0.97352,0.72419,0.74943,0.5114,1.11675,0.58284,0.89797,0.000615688,0.000615688,0.000615688
104,1305.32,1.00934,0.54985,0.86453,0.98307,0.71857,0.74143,0.52112,1.13152,0.58752,0.90324,0.000609469,0.000609469,0.000609469
105,1317.88,1.02441,0.54922,0.86265,0.98012,0.71113,0.7356,0.49709,1.12159,0.58726,0.90215,0.00060325,0.00060325,0.00060325
106,1330.56,1.01433,0.54515,0.87067,0.95867,0.71987,0.73969,0.51104,1.13269,0.60164,0.90602,0.000597031,0.000597031,0.000597031
107,1343.5,1.00576,0.54737,0.86936,0.97633,0.71212,0.74412,0.51011,1.11674,0.59851,0.89946,0.000590812,0.000590812,0.000590812
108,1355.19,1.01861,0.54904,0.8625,0.6498,0.68143,0.73735,0.48383,1.12843,0.59134,0.90394,0.000584594,0.000584594,0.000584594
109,1367.14,1.02017,0.54541,0.86285,0.67181,0.70935,0.7392,0.54105,1.11598,0.57553,0.90344,0.000578375,0.000578375,0.000578375
110,1379.75,1.01239,0.53821,0.86638,0.96533,0.7271,0.73317,0.50589,1.1149,0.56963,0.90337,0.000572156,0.000572156,0.000572156
111,1392.63,1.03194,0.54812,0.86372,0.95537,0.72107,0.73874,0.50505,1.1073,0.57675,0.90073,0.000565938,0.000565938,0.000565938
112,1405.06,1.002,0.53651,0.87018,0.9813,0.63924,0.66302,0.44984,1.10561,0.57761,0.90149,0.000559719,0.000559719,0.000559719
113,1417.68,0.98404,0.52596,0.86334,0.97382,0.71823,0.73676,0.49478,1.10804,0.56514,0.898,0.0005535,0.0005535,0.0005535
114,1430.2,1.01227,0.54651,0.86796,0.69986,0.73141,0.74845,0.47948,1.11025,0.5767,0.89741,0.000547281,0.000547281,0.000547281
115,1441.75,1.00517,0.53773,0.87195,0.98024,0.71021,0.73941,0.49508,1.12089,0.56872,0.90532,0.000541063,0.000541063,0.000541063
116,1453.92,0.99955,0.53788,0.85801,0.97622,0.71127,0.74082,0.49086,1.13409,0.5868,0.90356,0.000534844,0.000534844,0.000534844
117,1466.64,1.00524,0.53619,0.86575,0.97927,0.7179,0.74143,0.4929,1.1243,0.58471,0.90441,0.000528625,0.000528625,0.000528625
118,1479.36,0.99867,0.53324,0.86149,0.96973,0.71569,0.72837,0.44021,1.12999,0.57871,0.90437,0.000522406,0.000522406,0.000522406
119,1492.08,0.96999,0.52162,0.85243,0.9779,0.71149,0.73045,0.46693,1.12124,0.58234,0.90604,0.000516188,0.000516188,0.000516188
120,1504.97,0.97619,0.52286,0.86136,0.97147,0.71741,0.72972,0.4929,1.11703,0.57257,0.90756,0.000509969,0.000509969,0.000509969
121,1517.7,0.96877,0.53388,0.86,0.97669,0.71481,0.73546,0.4937,1.13173,0.57715,0.90692,0.00050375,0.00050375,0.00050375
122,1529.88,0.98779,0.52106,0.86042,0.96777,0.71847,0.72633,0.49559,1.11832,0.57484,0.90572,0.000497531,0.000497531,0.000497531
123,1541.54,0.96995,0.52317,0.85886,0.94872,0.70051,0.74122,0.50167,1.11239,0.57022,0.90411,0.000491312,0.000491312,0.000491312
124,1554.68,0.97398,0.52482,0.85766,0.94661,0.72301,0.74605,0.50289,1.1181,0.56601,0.90516,0.000485094,0.000485094,0.000485094
125,1567.45,0.97072,0.52364,0.85524,0.95922,0.71677,0.74213,0.49653,1.11112,0.57505,0.90596,0.000478875,0.000478875,0.000478875
126,1580.17,0.98356,0.52367,0.85881,0.97443,0.63469,0.71764,0.44967,1.13017,0.57145,0.90795,0.000472656,0.000472656,0.000472656
127,1593.13,0.98163,0.52372,0.86476,0.95365,0.69329,0.74108,0.45228,1.13591,0.56762,0.90635,0.000466438,0.000466438,0.000466438
128,1605.88,0.96598,0.51999,0.85603,0.72214,0.71962,0.74185,0.48721,1.11007,0.57071,0.90225,0.000460219,0.000460219,0.000460219
129,1618.75,0.95245,0.51297,0.84965,0.9551,0.72221,0.73229,0.49272,1.11344,0.56903,0.8993,0.000454,0.000454,0.000454
130,1630.72,0.95022,0.51449,0.85676,0.9641,0.72386,0.74275,0.50559,1.09203,0.56416,0.90226,0.000447781,0.000447781,0.000447781
131,1642.47,0.96243,0.51663,0.85677,0.66678,0.70353,0.74188,0.45994,1.13366,0.57935,0.90797,0.000441563,0.000441563,0.000441563
132,1655.38,0.95216,0.50708,0.8506,0.69622,0.71776,0.74219,0.49807,1.10644,0.56551,0.90394,0.000435344,0.000435344,0.000435344
133,1668.43,0.94951,0.50492,0.8522,0.97486,0.63824,0.72232,0.49662,1.10066,0.56429,0.90273,0.000429125,0.000429125,0.000429125
134,1681.08,0.93663,0.49926,0.8534,0.69737,0.7058,0.75153,0.49803,1.10673,0.55676,0.90131,0.000422906,0.000422906,0.000422906
135,1694.2,0.96472,0.51614,0.85249,0.9808,0.71619,0.74672,0.51772,1.09012,0.54934,0.9012,0.000416687,0.000416687,0.000416687
136,1706.98,0.95251,0.5093,0.85289,0.9596,0.7265,0.748,0.50615,1.09768,0.55579,0.90059,0.000410469,0.000410469,0.000410469
137,1719.46,0.93125,0.50219,0.851,0.96626,0.72487,0.73213,0.49459,1.09682,0.56311,0.89717,0.00040425,0.00040425,0.00040425
138,1730.96,0.93113,0.49746,0.85036,0.97968,0.71298,0.74108,0.50942,1.10782,0.56181,0.90137,0.000398031,0.000398031,0.000398031
139,1743.42,0.94801,0.50288,0.8535,0.95922,0.72887,0.74378,0.48735,1.1224,0.56322,0.90454,0.000391813,0.000391813,0.000391813
140,1756.18,0.94537,0.50755,0.85542,0.69429,0.72237,0.74631,0.52248,1.10659,0.55993,0.90445,0.000385594,0.000385594,0.000385594
