epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,998.636,0.93863,0.51676,0.89645,0.78862,0.78398,0.84411,0.58367,1.13402,0.54207,0.96404,0.000584594,0.000584594,0.000584594
109,1007.8,0.92141,0.50866,0.89545,0.95357,0.77107,0.84694,0.57553,1.10505,0.56354,0.95511,0.000578375,0.000578375,0.000578375
110,1016.93,0.93231,0.50537,0.8905,0.94522,0.75508,0.85035,0.57493,1.13995,0.56001,0.9649,0.000572156,0.000572156,0.000572156
111,1026.09,0.9245,0.50081,0.88923,0.83571,0.8006,0.83579,0.5686,1.10195,0.54446,0.95334,0.000565938,0.000565938,0.000565938
112,1035.2,0.92438,0.51186,0.90136,0.967,0.75698,0.84819,0.59552,1.09598,0.57305,0.95468,0.000559719,0.000559719,0.000559719
113,1044.5,0.90903,0.50021,0.89537,0.84689,0.80604,0.85946,0.58065,1.12221,0.57134,0.96344,0.0005535,0.0005535,0.0005535
114,1053.74,0.91599,0.4959,0.89547,0.92257,0.77647,0.82795,0.53833,1.09875,0.55374,0.95522,0.000547281,0.000547281,0.000547281
115,1062.87,0.90977,0.49422,0.88984,0.91734,0.77905,0.83505,0.54984,1.12489,0.55341,0.96152,0.000541063,0.000541063,0.000541063
116,1071.94,0.89791,0.4926,0.89104,0.92011,0.77369,0.84539,0.58223,1.08662,0.53834,0.95031,0.000534844,0.000534844,0.000534844
117,1081,0.90016,0.4938,0.88828,0.93123,0.76666,0.8348,0.56607,1.09525,0.52878,0.94925,0.000528625,0.000528625,0.000528625
118,1090.04,0.90824,0.49636,0.89167,0.91123,0.75442,0.8375,0.56432,1.10648,0.54849,0.96132,0.000522406,0.000522406,0.000522406
119,1099,0.91254,0.49745,0.89311,0.89803,0.7737,0.84835,0.56893,1.11657,0.54388,0.96151,0.000516188,0.000516188,0.000516188
120,1108.18,0.90193,0.49385,0.89654,0.92714,0.75994,0.82923,0.57368,1.13586,0.55485,0.96243,0.000509969,0.000509969,0.000509969
121,1117.11,0.89973,0.48826,0.8881,0.82216,0.71266,0.82791,0.56493,1.14352,0.56595,0.96751,0.00050375,0.00050375,0.00050375
122,1126.02,0.89358,0.48984,0.88231,0.80116,0.77955,0.83307,0.57661,1.11797,0.53764,0.95793,0.000497531,0.000497531,0.000497531
123,1135.33,0.8896,0.48131,0.88305,0.88841,0.72472,0.82203,0.57269,1.09328,0.54305,0.9472,0.000491312,0.000491312,0.000491312
124,1144.58,0.88011,0.4728,0.88559,0.9277,0.7372,0.85227,0.59066,1.12378,0.55372,0.9612,0.000485094,0.000485094,0.000485094
125,1153.66,0.88268,0.47926,0.88053,0.89901,0.76944,0.8483,0.58337,1.08877,0.52761,0.95172,0.000478875,0.000478875,0.000478875
126,1162.94,0.89162,0.49019,0.8858,0.82364,0.77262,0.78204,0.54143,1.12485,0.54572,0.96324,0.000472656,0.000472656,0.000472656
127,1172.1,0.88578,0.48562,0.88297,0.88706,0.73619,0.84455,0.55833,1.11094,0.53869,0.96095,0.000466438,0.000466438,0.000466438
128,1181.4,0.88256,0.48462,0.88733,0.89052,0.71519,0.83755,0.56804,1.1185,0.54699,0.96302,0.000460219,0.000460219,0.000460219
129,1190.5,0.89389,0.48988,0.88361,0.8527,0.75679,0.84673,0.5816,1.08473,0.52701,0.95015,0.000454,0.000454,0.000454
130,1199.54,0.86501,0.4807,0.88353,0.88551,0.75403,0.83236,0.59035,1.08467,0.53201,0.95905,0.000447781,0.000447781,0.000447781
131,1208.7,0.88056,0.48064,0.88923,0.78855,0.76149,0.83852,0.5645,1.09113,0.53659,0.94849,0.000441563,0.000441563,0.000441563
132,1217.74,0.86969,0.47738,0.88388,0.89194,0.70519,0.83017,0.56723,1.12024,0.54232,0.95684,0.000435344,0.000435344,0.000435344
133,1226.88,0.85816,0.46715,0.88552,0.82416,0.75116,0.85186,0.58867,1.0798,0.52766,0.94827,0.000429125,0.000429125,0.000429125
134,1236,0.87409,0.47141,0.88526,0.86009,0.76048,0.83378,0.58086,1.08616,0.53033,0.9466,0.000422906,0.000422906,0.000422906
