epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,3609.52,0.39918,0.22538,0.78615,0.99246,0.97859,0.99404,0.91778,0.40889,0.28017,0.74523,0.005545,0.005545,0.005545
137,3635.9,0.3983,0.22475,0.78441,0.99132,0.98192,0.99399,0.91902,0.4091,0.26406,0.74524,0.005512,0.005512,0.005512
138,3662.09,0.39366,0.22337,0.7856,0.99039,0.98192,0.99399,0.91991,0.40464,0.24917,0.74468,0.005479,0.005479,0.005479
139,3688.25,0.39239,0.22281,0.78435,0.99063,0.98049,0.99421,0.9204,0.40477,0.25647,0.74553,0.005446,0.005446,0.005446
140,3714.54,0.39072,0.2225,0.78139,0.99142,0.98145,0.99403,0.92251,0.39805,0.24489,0.7449,0.005413,0.005413,0.005413
141,3741.01,0.39322,0.22144,0.78545,0.99317,0.98002,0.99406,0.9232,0.40165,0.25065,0.74559,0.00538,0.00538,0.00538
142,3767.67,0.39243,0.22225,0.78327,0.99195,0.98097,0.99425,0.92238,0.39608,0.2331,0.74527,0.005347,0.005347,0.005347
143,3794.13,0.39345,0.22346,0.78443,0.99307,0.97859,0.99421,0.92302,0.39449,0.24268,0.74495,0.005314,0.005314,0.005314
144,3820.52,0.38706,0.21957,0.78546,0.99172,0.98049,0.99393,0.92471,0.39288,0.24394,0.74471,0.005281,0.005281,0.005281
145,3847.05,0.38576,0.21839,0.78319,0.99354,0.97954,0.99404,0.92304,0.39332,0.22272,0.74423,0.005248,0.005248,0.005248
146,3873.36,0.37809,0.21594,0.78436,0.99097,0.98335,0.99372,0.92324,0.39402,0.22198,0.74416,0.005215,0.005215,0.005215
147,3899.68,0.38264,0.21911,0.78043,0.99326,0.98185,0.9939,0.92289,0.39213,0.22288,0.74467,0.005182,0.005182,0.005182
148,3926.35,0.37989,0.21499,0.78255,0.99413,0.98097,0.99399,0.92347,0.39171,0.22051,0.74478,0.005149,0.005149,0.005149
149,3952.89,0.37917,0.21331,0.78393,0.99232,0.98296,0.99382,0.92395,0.391,0.21936,0.74488,0.005116,0.005116,0.005116
150,3979.41,0.37808,0.21691,0.7822,0.9942,0.97917,0.99406,0.92394,0.3919,0.23472,0.74491,0.005083,0.005083,0.005083
151,4005.58,0.37459,0.21703,0.78153,0.99324,0.97915,0.99414,0.92304,0.39094,0.22516,0.74487,0.00505,0.00505,0.00505
152,4031.89,0.37492,0.21364,0.7839,0.99324,0.97864,0.99394,0.92431,0.39051,0.23066,0.74523,0.005017,0.005017,0.005017
153,4058.2,0.37324,0.21531,0.78397,0.99231,0.9821,0.99402,0.92659,0.39053,0.23205,0.7459,0.004984,0.004984,0.004984
154,4084.89,0.36891,0.21163,0.77999,0.99184,0.98318,0.99406,0.92558,0.39097,0.23785,0.74541,0.004951,0.004951,0.004951
155,4110.97,0.37017,0.21276,0.78035,0.99326,0.98214,0.99408,0.92668,0.3881,0.28729,0.74419,0.004918,0.004918,0.004918
156,4137.54,0.37236,0.21201,0.78292,0.99161,0.98335,0.99371,0.92505,0.38627,0.29138,0.74375,0.004885,0.004885,0.004885
157,4163.91,0.36692,0.21129,0.7824,0.9928,0.98339,0.99379,0.92545,0.38299,0.27419,0.74281,0.004852,0.004852,0.004852
158,4190.38,0.36461,0.20898,0.78307,0.99425,0.98097,0.99368,0.92613,0.38176,0.25046,0.74256,0.004819,0.004819,0.004819
159,4217.04,0.36519,0.21132,0.7832,0.99383,0.98049,0.99364,0.92614,0.38237,0.24004,0.74383,0.004786,0.004786,0.004786
160,4243.39,0.36415,0.20927,0.78054,0.98917,0.98478,0.99356,0.9265,0.37913,0.24169,0.74422,0.004753,0.004753,0.004753
